 (1.000000000000000000e+00+0.000000000000000000e+00j)  (1.000000000000000000e+00+0.000000000000000000e+00j)  (1.000000000000000000e+00+0.000000000000000000e+00j)  (1.000000000000000000e+00+0.000000000000000000e+00j)
 (1.000000000000000000e+00+0.000000000000000000e+00j)  (6.123233995736766036e-17-1.000000000000000000e+00j)  (-1.000000000000000000e+00-1.224646799147353207e-16j)  (-1.836970198721029688e-16+1.000000000000000000e+00j)
 (1.000000000000000000e+00+0.000000000000000000e+00j)  (-1.000000000000000000e+00-1.224646799147353207e-16j)  (1.000000000000000000e+00+2.449293598294706414e-16j)  (-1.000000000000000000e+00-3.673940397442059375e-16j)
 (1.000000000000000000e+00+0.000000000000000000e+00j)  (-1.836970198721029688e-16+1.000000000000000000e+00j)  (-1.000000000000000000e+00-3.673940397442059375e-16j)  (5.510910596163089556e-16-1.000000000000000000e+00j)
