 (1.000000000000000000e+00+0.000000000000000000e+00j)  (1.000000000000000000e+00+0.000000000000000000e+00j)  (1.000000000000000000e+00+0.000000000000000000e+00j)  (1.000000000000000000e+00+0.000000000000000000e+00j)  (1.000000000000000000e+00+0.000000000000000000e+00j)  (1.000000000000000000e+00+0.000000000000000000e+00j)  (1.000000000000000000e+00+0.000000000000000000e+00j)  (1.000000000000000000e+00+0.000000000000000000e+00j)  (1.000000000000000000e+00+0.000000000000000000e+00j)  (1.000000000000000000e+00+0.000000000000000000e+00j)  (1.000000000000000000e+00+0.000000000000000000e+00j)  (1.000000000000000000e+00+0.000000000000000000e+00j)  (1.000000000000000000e+00+0.000000000000000000e+00j)  (1.000000000000000000e+00+0.000000000000000000e+00j)  (1.000000000000000000e+00+0.000000000000000000e+00j)  (1.000000000000000000e+00+0.000000000000000000e+00j)  (1.000000000000000000e+00+0.000000000000000000e+00j)  (1.000000000000000000e+00+0.000000000000000000e+00j)  (1.000000000000000000e+00+0.000000000000000000e+00j)  (1.000000000000000000e+00+0.000000000000000000e+00j)  (1.000000000000000000e+00+0.000000000000000000e+00j)  (1.000000000000000000e+00+0.000000000000000000e+00j)  (1.000000000000000000e+00+0.000000000000000000e+00j)  (1.000000000000000000e+00+0.000000000000000000e+00j)  (1.000000000000000000e+00+0.000000000000000000e+00j)  (1.000000000000000000e+00+0.000000000000000000e+00j)  (1.000000000000000000e+00+0.000000000000000000e+00j)  (1.000000000000000000e+00+0.000000000000000000e+00j)  (1.000000000000000000e+00+0.000000000000000000e+00j)  (1.000000000000000000e+00+0.000000000000000000e+00j)  (1.000000000000000000e+00+0.000000000000000000e+00j)  (1.000000000000000000e+00+0.000000000000000000e+00j)  (1.000000000000000000e+00+0.000000000000000000e+00j)  (1.000000000000000000e+00+0.000000000000000000e+00j)  (1.000000000000000000e+00+0.000000000000000000e+00j)  (1.000000000000000000e+00+0.000000000000000000e+00j)  (1.000000000000000000e+00+0.000000000000000000e+00j)  (1.000000000000000000e+00+0.000000000000000000e+00j)  (1.000000000000000000e+00+0.000000000000000000e+00j)  (1.000000000000000000e+00+0.000000000000000000e+00j)  (1.000000000000000000e+00+0.000000000000000000e+00j)  (1.000000000000000000e+00+0.000000000000000000e+00j)  (1.000000000000000000e+00+0.000000000000000000e+00j)  (1.000000000000000000e+00+0.000000000000000000e+00j)  (1.000000000000000000e+00+0.000000000000000000e+00j)  (1.000000000000000000e+00+0.000000000000000000e+00j)  (1.000000000000000000e+00+0.000000000000000000e+00j)  (1.000000000000000000e+00+0.000000000000000000e+00j)  (1.000000000000000000e+00+0.000000000000000000e+00j)  (1.000000000000000000e+00+0.000000000000000000e+00j)
 (1.000000000000000000e+00+0.000000000000000000e+00j)  (9.921147013144778759e-01-1.253332335643042583e-01j)  (9.685831611286311871e-01-2.486898871648548226e-01j)  (9.297764858882515693e-01-3.681245526846780303e-01j)  (8.763066800438636950e-01-4.817536741017153790e-01j)  (8.090169943749474513e-01-5.877852522924733591e-01j)  (7.289686274214116635e-01-6.845471059286888371e-01j)  (6.374239897486898565e-01-7.705132427757894753e-01j)  (5.358267949789967677e-01-8.443279255020154084e-01j)  (4.257792915650727150e-01-9.048270524660199099e-01j)  (3.090169943749474513e-01-9.510565162951540863e-01j)  (1.873813145857246565e-01-9.822872507286891652e-01j)  (6.279051952931336000e-02-9.980267284282721141e-01j)  (-6.279051952931363756e-02-9.980267284282720031e-01j)  (-1.873813145857248785e-01-9.822872507286892763e-01j)  (-3.090169943749476733e-01-9.510565162951541973e-01j)  (-4.257792915650730481e-01-9.048270524660201319e-01j)  (-5.358267949789971007e-01-8.443279255020156304e-01j)  (-6.374239897486903006e-01-7.705132427757896973e-01j)  (-7.289686274214122186e-01-6.845471059286891702e-01j)  (-8.090169943749482284e-01-5.877852522924735812e-01j)  (-8.763066800438645831e-01-4.817536741017154345e-01j)  (-9.297764858882522354e-01-3.681245526846781968e-01j)  (-9.685831611286320753e-01-2.486898871648548504e-01j)  (-9.921147013144788751e-01-1.253332335643042028e-01j)  (-1.000000000000001110e+00+1.665334536937734811e-16j)  (-9.921147013144790971e-01+1.253332335643046469e-01j)  (-9.685831611286321863e-01+2.486898871648552389e-01j)  (-9.297764858882525685e-01+3.681245526846785299e-01j)  (-8.763066800438644721e-01+4.817536741017161006e-01j)  (-8.090169943749483394e-01+5.877852522924741363e-01j)  (-7.289686274214124406e-01+6.845471059286897253e-01j)  (-6.374239897486905226e-01+7.705132427757904745e-01j)  (-5.358267949789973228e-01+8.443279255020164076e-01j)  (-4.257792915650731036e-01+9.048270524660210201e-01j)  (-3.090169943749477288e-01+9.510565162951551965e-01j)  (-1.873813145857247120e-01+9.822872507286903865e-01j)  (-6.279051952931313796e-02+9.980267284282732243e-01j)  (6.279051952931369307e-02+9.980267284282732243e-01j)  (1.873813145857251006e-01+9.822872507286903865e-01j)  (3.090169943749482284e-01+9.510565162951553075e-01j)  (4.257792915650737142e-01+9.048270524660211311e-01j)  (5.358267949789979889e-01+8.443279255020166296e-01j)  (6.374239897486911888e-01+7.705132427757905855e-01j)  (7.289686274214132178e-01+6.845471059286898363e-01j)  (8.090169943749492276e-01+5.877852522924740253e-01j)  (8.763066800438654713e-01+4.817536741017160451e-01j)  (9.297764858882535677e-01+3.681245526846785854e-01j)  (9.685831611286332965e-01+2.486898871648551279e-01j)  (9.921147013144799853e-01+1.253332335643042583e-01j)
 (1.000000000000000000e+00+0.000000000000000000e+00j)  (9.685831611286311871e-01-2.486898871648548226e-01j)  (8.763066800438636950e-01-4.817536741017153790e-01j)  (7.289686274214116635e-01-6.845471059286888371e-01j)  (5.358267949789967677e-01-8.443279255020154084e-01j)  (3.090169943749474513e-01-9.510565162951540863e-01j)  (6.279051952931336000e-02-9.980267284282721141e-01j)  (-1.873813145857248785e-01-9.822872507286892763e-01j)  (-4.257792915650730481e-01-9.048270524660201319e-01j)  (-6.374239897486903006e-01-7.705132427757896973e-01j)  (-8.090169943749482284e-01-5.877852522924735812e-01j)  (-9.297764858882522354e-01-3.681245526846781968e-01j)  (-9.921147013144788751e-01-1.253332335643042028e-01j)  (-9.921147013144790971e-01+1.253332335643046469e-01j)  (-9.297764858882525685e-01+3.681245526846785299e-01j)  (-8.090169943749483394e-01+5.877852522924741363e-01j)  (-6.374239897486905226e-01+7.705132427757904745e-01j)  (-4.257792915650731036e-01+9.048270524660210201e-01j)  (-1.873813145857247120e-01+9.822872507286903865e-01j)  (6.279051952931369307e-02+9.980267284282732243e-01j)  (3.090169943749482284e-01+9.510565162951553075e-01j)  (5.358267949789979889e-01+8.443279255020166296e-01j)  (7.289686274214132178e-01+6.845471059286898363e-01j)  (8.763066800438654713e-01+4.817536741017160451e-01j)  (9.685831611286332965e-01+2.486898871648551279e-01j)  (1.000000000000002220e+00-3.330669073875469621e-16j)  (9.685831611286332965e-01-2.486898871648556275e-01j)  (8.763066800438654713e-01-4.817536741017166002e-01j)  (7.289686274214131068e-01-6.845471059286906135e-01j)  (5.358267949789977669e-01-8.443279255020177398e-01j)  (3.090169943749480619e-01-9.510565162951561957e-01j)  (6.279051952931313796e-02-9.980267284282744455e-01j)  (-1.873813145857254892e-01-9.822872507286914967e-01j)  (-4.257792915650742138e-01-9.048270524660221303e-01j)  (-6.374239897486919659e-01-7.705132427757913627e-01j)  (-8.090169943749501158e-01-5.877852522924746914e-01j)  (-9.297764858882545669e-01-3.681245526846788074e-01j)  (-9.921147013144812066e-01-1.253332335643042583e-01j)  (-9.921147013144813176e-01+1.253332335643050355e-01j)  (-9.297764858882544559e-01+3.681245526846796956e-01j)  (-8.090169943749501158e-01+5.877852522924755796e-01j)  (-6.374239897486916329e-01+7.705132427757923619e-01j)  (-4.257792915650739363e-01+9.048270524660231295e-01j)  (-1.873813145857249618e-01+9.822872507286923849e-01j)  (6.279051952931412328e-02+9.980267284282754447e-01j)  (3.090169943749492276e-01+9.510565162951574170e-01j)  (5.358267949789992102e-01+8.443279255020184060e-01j)  (7.289686274214151052e-01+6.845471059286911686e-01j)  (8.763066800438676918e-01+4.817536741017169888e-01j)  (9.685831611286355169e-01+2.486898871648553777e-01j)
 (1.000000000000000000e+00+0.000000000000000000e+00j)  (9.297764858882515693e-01-3.681245526846780303e-01j)  (7.289686274214116635e-01-6.845471059286888371e-01j)  (4.257792915650727150e-01-9.048270524660199099e-01j)  (6.279051952931336000e-02-9.980267284282721141e-01j)  (-3.090169943749476733e-01-9.510565162951541973e-01j)  (-6.374239897486903006e-01-7.705132427757896973e-01j)  (-8.763066800438645831e-01-4.817536741017154345e-01j)  (-9.921147013144788751e-01-1.253332335643042028e-01j)  (-9.685831611286321863e-01+2.486898871648552389e-01j)  (-8.090169943749483394e-01+5.877852522924741363e-01j)  (-5.358267949789973228e-01+8.443279255020164076e-01j)  (-1.873813145857247120e-01+9.822872507286903865e-01j)  (1.873813145857251006e-01+9.822872507286903865e-01j)  (5.358267949789979889e-01+8.443279255020166296e-01j)  (8.090169943749492276e-01+5.877852522924740253e-01j)  (9.685831611286332965e-01+2.486898871648551279e-01j)  (9.921147013144800964e-01-1.253332335643048134e-01j)  (8.763066800438654713e-01-4.817536741017166002e-01j)  (6.374239897486910778e-01-7.705132427757914737e-01j)  (3.090169943749480619e-01-9.510565162951561957e-01j)  (-6.279051952931385960e-02-9.980267284282743345e-01j)  (-4.257792915650742138e-01-9.048270524660221303e-01j)  (-7.289686274214141060e-01-6.845471059286903914e-01j)  (-9.297764858882545669e-01-3.681245526846788074e-01j)  (-1.000000000000003331e+00+3.608224830031758756e-16j)  (-9.297764858882544559e-01+3.681245526846796956e-01j)  (-7.289686274214138839e-01+6.845471059286915017e-01j)  (-4.257792915650739363e-01+9.048270524660231295e-01j)  (-6.279051952931313796e-02+9.980267284282754447e-01j)  (3.090169943749492276e-01+9.510565162951574170e-01j)  (6.374239897486927431e-01+7.705132427757920288e-01j)  (8.763066800438676918e-01+4.817536741017169888e-01j)  (9.921147013144824278e-01+1.253332335643043138e-01j)  (9.685831611286357390e-01-2.486898871648558218e-01j)  (8.090169943749506709e-01-5.877852522924770229e-01j)  (5.358267949789985440e-01-8.443279255020196272e-01j)  (1.873813145857250728e-01-9.822872507286938282e-01j)  (-1.873813145857257667e-01-9.822872507286938282e-01j)  (-5.358267949790008755e-01-8.443279255020188501e-01j)  (-8.090169943749525583e-01-5.877852522924753575e-01j)  (-9.685831611286368492e-01-2.486898871648554332e-01j)  (-9.921147013144835380e-01+1.253332335643054241e-01j)  (-8.763066800438688020e-01+4.817536741017182100e-01j)  (-6.374239897486922990e-01+7.705132427757948044e-01j)  (-3.090169943749500048e-01+9.510565162951593043e-01j)  (6.279051952931452574e-02+9.980267284282779983e-01j)  (4.257792915650773224e-01+9.048270524660243508e-01j)  (7.289686274214164374e-01+6.845471059286931670e-01j)  (9.297764858882583416e-01+3.681245526846791960e-01j)
 (1.000000000000000000e+00+0.000000000000000000e+00j)  (8.763066800438636950e-01-4.817536741017153790e-01j)  (5.358267949789967677e-01-8.443279255020154084e-01j)  (6.279051952931336000e-02-9.980267284282721141e-01j)  (-4.257792915650730481e-01-9.048270524660201319e-01j)  (-8.090169943749482284e-01-5.877852522924735812e-01j)  (-9.921147013144788751e-01-1.253332335643042028e-01j)  (-9.297764858882525685e-01+3.681245526846785299e-01j)  (-6.374239897486905226e-01+7.705132427757904745e-01j)  (-1.873813145857247120e-01+9.822872507286903865e-01j)  (3.090169943749482284e-01+9.510565162951553075e-01j)  (7.289686274214132178e-01+6.845471059286898363e-01j)  (9.685831611286332965e-01+2.486898871648551279e-01j)  (9.685831611286332965e-01-2.486898871648556275e-01j)  (7.289686274214131068e-01-6.845471059286906135e-01j)  (3.090169943749480619e-01-9.510565162951561957e-01j)  (-1.873813145857254892e-01-9.822872507286914967e-01j)  (-6.374239897486919659e-01-7.705132427757913627e-01j)  (-9.297764858882545669e-01-3.681245526846788074e-01j)  (-9.921147013144813176e-01+1.253332335643050355e-01j)  (-8.090169943749501158e-01+5.877852522924755796e-01j)  (-4.257792915650739363e-01+9.048270524660231295e-01j)  (6.279051952931412328e-02+9.980267284282754447e-01j)  (5.358267949789992102e-01+8.443279255020184060e-01j)  (8.763066800438676918e-01+4.817536741017169888e-01j)  (1.000000000000004663e+00-1.286498119741315197e-15j)  (8.763066800438678028e-01-4.817536741017177659e-01j)  (5.358267949789985440e-01-8.443279255020196272e-01j)  (6.279051952931211100e-02-9.980267284282767770e-01j)  (-4.257792915650753796e-01-9.048270524660241287e-01j)  (-8.090169943749525583e-01-5.877852522924753575e-01j)  (-9.921147013144836491e-01-1.253332335643048689e-01j)  (-9.297764858882566763e-01+3.681245526846809168e-01j)  (-6.374239897486922990e-01+7.705132427757948044e-01j)  (-1.873813145857236573e-01+9.822872507286951604e-01j)  (3.090169943749487835e-01+9.510565162951598595e-01j)  (7.289686274214164374e-01+6.845471059286931670e-01j)  (9.685831611286379594e-01+2.486898871648558218e-01j)  (9.685831611286376264e-01-2.486898871648579035e-01j)  (7.289686274214153272e-01-6.845471059286950544e-01j)  (3.090169943749504489e-01-9.510565162951603035e-01j)  (-1.873813145857259610e-01-9.822872507286961596e-01j)  (-6.374239897486951856e-01-7.705132427757948044e-01j)  (-9.297764858882593408e-01-3.681245526846796956e-01j)  (-9.921147013144856475e-01+1.253332335643072282e-01j)  (-8.090169943749525583e-01+5.877852522924800205e-01j)  (-4.257792915650764343e-01+9.048270524660271263e-01j)  (6.279051952931441472e-02+9.980267284282802187e-01j)  (5.358267949790024298e-01+8.443279255020219587e-01j)  (8.763066800438724657e-01+4.817536741017179880e-01j)
 (1.000000000000000000e+00+0.000000000000000000e+00j)  (8.090169943749474513e-01-5.877852522924733591e-01j)  (3.090169943749474513e-01-9.510565162951540863e-01j)  (-3.090169943749476733e-01-9.510565162951541973e-01j)  (-8.090169943749482284e-01-5.877852522924735812e-01j)  (-1.000000000000001110e+00+1.665334536937734811e-16j)  (-8.090169943749483394e-01+5.877852522924741363e-01j)  (-3.090169943749477288e-01+9.510565162951551965e-01j)  (3.090169943749482284e-01+9.510565162951553075e-01j)  (8.090169943749492276e-01+5.877852522924740253e-01j)  (1.000000000000002220e+00-3.330669073875469621e-16j)  (8.090169943749491166e-01-5.877852522924748024e-01j)  (3.090169943749480619e-01-9.510565162951561957e-01j)  (-3.090169943749486725e-01-9.510565162951563067e-01j)  (-8.090169943749501158e-01-5.877852522924746914e-01j)  (-1.000000000000003331e+00+3.608224830031758756e-16j)  (-8.090169943749501158e-01+5.877852522924755796e-01j)  (-3.090169943749480064e-01+9.510565162951575280e-01j)  (3.090169943749492276e-01+9.510565162951574170e-01j)  (8.090169943749512260e-01+5.877852522924753575e-01j)  (1.000000000000004663e+00-1.286498119741315197e-15j)  (8.090169943749506709e-01-5.877852522924770229e-01j)  (3.090169943749477843e-01-9.510565162951588603e-01j)  (-3.090169943749502268e-01-9.510565162951583051e-01j)  (-8.090169943749525583e-01-5.877852522924753575e-01j)  (-1.000000000000005773e+00+1.164033439826580640e-15j)  (-8.090169943749526693e-01+5.877852522924761347e-01j)  (-3.090169943749500048e-01+9.510565162951593043e-01j)  (3.090169943749487835e-01+9.510565162951598595e-01j)  (8.090169943749524473e-01+5.877852522924775780e-01j)  (1.000000000000006883e+00+7.347880794884169040e-16j)  (8.090169943749536685e-01-5.877852522924766898e-01j)  (3.090169943749504489e-01-9.510565162951603035e-01j)  (-3.090169943749523918e-01-9.510565162951599705e-01j)  (-8.090169943749553338e-01-5.877852522924754686e-01j)  (-1.000000000000007994e+00+2.695460919397375403e-15j)  (-8.090169943749525583e-01+5.877852522924800205e-01j)  (-3.090169943749475068e-01+9.510565162951624130e-01j)  (3.090169943749525583e-01+9.510565162951609697e-01j)  (8.090169943749563330e-01+5.877852522924763568e-01j)  (1.000000000000009326e+00-2.572996239482642621e-15j)  (8.090169943749536685e-01-5.877852522924807976e-01j)  (3.090169943749480064e-01-9.510565162951636342e-01j)  (-3.090169943749528914e-01-9.510565162951623019e-01j)  (-8.090169943749571102e-01-5.877852522924771339e-01j)  (-1.000000000000010436e+00+2.450531559567908656e-15j)  (-8.090169943749546677e-01+5.877852522924813528e-01j)  (-3.090169943749485060e-01+9.510565162951646334e-01j)  (3.090169943749531134e-01+9.510565162951634122e-01j)  (8.090169943749579984e-01+5.877852522924779111e-01j)
 (1.000000000000000000e+00+0.000000000000000000e+00j)  (7.289686274214116635e-01-6.845471059286888371e-01j)  (6.279051952931336000e-02-9.980267284282721141e-01j)  (-6.374239897486903006e-01-7.705132427757896973e-01j)  (-9.921147013144788751e-01-1.253332335643042028e-01j)  (-8.090169943749483394e-01+5.877852522924741363e-01j)  (-1.873813145857247120e-01+9.822872507286903865e-01j)  (5.358267949789979889e-01+8.443279255020166296e-01j)  (9.685831611286332965e-01+2.486898871648551279e-01j)  (8.763066800438654713e-01-4.817536741017166002e-01j)  (3.090169943749480619e-01-9.510565162951561957e-01j)  (-4.257792915650742138e-01-9.048270524660221303e-01j)  (-9.297764858882545669e-01-3.681245526846788074e-01j)  (-9.297764858882544559e-01+3.681245526846796956e-01j)  (-4.257792915650739363e-01+9.048270524660231295e-01j)  (3.090169943749492276e-01+9.510565162951574170e-01j)  (8.763066800438676918e-01+4.817536741017169888e-01j)  (9.685831611286357390e-01-2.486898871648558218e-01j)  (5.358267949789985440e-01-8.443279255020196272e-01j)  (-1.873813145857257667e-01-9.822872507286938282e-01j)  (-8.090169943749525583e-01-5.877852522924753575e-01j)  (-9.921147013144835380e-01+1.253332335643054241e-01j)  (-6.374239897486922990e-01+7.705132427757948044e-01j)  (6.279051952931452574e-02+9.980267284282779983e-01j)  (7.289686274214164374e-01+6.845471059286931670e-01j)  (1.000000000000006883e+00+7.347880794884169040e-16j)  (7.289686274214153272e-01-6.845471059286950544e-01j)  (6.279051952931251346e-02-9.980267284282792195e-01j)  (-6.374239897486951856e-01-7.705132427757948044e-01j)  (-9.921147013144856475e-01-1.253332335643053963e-01j)  (-8.090169943749525583e-01+5.877852522924800205e-01j)  (-1.873813145857243512e-01+9.822872507286976029e-01j)  (5.358267949790024298e-01+8.443279255020219587e-01j)  (9.685831611286399578e-01+2.486898871648566267e-01j)  (8.763066800438719106e-01-4.817536741017195423e-01j)  (3.090169943749480064e-01-9.510565162951636342e-01j)  (-4.257792915650785437e-01-9.048270524660277925e-01j)  (-9.297764858882613392e-01-3.681245526846807503e-01j)  (-9.297764858882608952e-01+3.681245526846820826e-01j)  (-4.257792915650744359e-01+9.048270524660307901e-01j)  (3.090169943749531134e-01+9.510565162951634122e-01j)  (8.763066800438742421e-01+4.817536741017192647e-01j)  (9.685831611286420673e-01-2.486898871648585141e-01j)  (5.358267949790028739e-01-8.443279255020252894e-01j)  (-1.873813145857298190e-01-9.822872507287001564e-01j)  (-8.090169943749567771e-01-5.877852522924815748e-01j)  (-9.921147013144901994e-01+1.253332335643073114e-01j)  (-6.374239897486947415e-01+7.705132427758021318e-01j)  (6.279051952931422043e-02+9.980267284282848816e-01j)  (7.289686274214233208e-01+6.845471059286959425e-01j)
 (1.000000000000000000e+00+0.000000000000000000e+00j)  (6.374239897486898565e-01-7.705132427757894753e-01j)  (-1.873813145857248785e-01-9.822872507286892763e-01j)  (-8.763066800438645831e-01-4.817536741017154345e-01j)  (-9.297764858882525685e-01+3.681245526846785299e-01j)  (-3.090169943749477288e-01+9.510565162951551965e-01j)  (5.358267949789979889e-01+8.443279255020166296e-01j)  (9.921147013144799853e-01+1.253332335643042583e-01j)  (7.289686274214131068e-01-6.845471059286906135e-01j)  (-6.279051952931385960e-02-9.980267284282743345e-01j)  (-8.090169943749501158e-01-5.877852522924746914e-01j)  (-9.685831611286342957e-01+2.486898871648561549e-01j)  (-4.257792915650739363e-01+9.048270524660231295e-01j)  (4.257792915650748244e-01+9.048270524660230185e-01j)  (9.685831611286355169e-01+2.486898871648553777e-01j)  (8.090169943749506709e-01-5.877852522924770229e-01j)  (6.279051952931211100e-02-9.980267284282767770e-01j)  (-7.289686274214156603e-01-6.845471059286923898e-01j)  (-9.921147013144835380e-01+1.253332335643054241e-01j)  (-5.358267949789993212e-01+8.443279255020207374e-01j)  (3.090169943749487835e-01+9.510565162951598595e-01j)  (9.297764858882583416e-01+3.681245526846791960e-01j)  (8.763066800438698012e-01-4.817536741017186541e-01j)  (1.873813145857239626e-01-9.822872507286962707e-01j)  (-6.374239897486951856e-01-7.705132427757948044e-01j)  (-1.000000000000007994e+00+2.695460919397375403e-15j)  (-6.374239897486940754e-01+7.705132427757965807e-01j)  (1.873813145857260165e-01+9.822872507286972699e-01j)  (8.763066800438724657e-01+4.817536741017179880e-01j)  (9.297764858882598960e-01-3.681245526846818050e-01j)  (3.090169943749480064e-01-9.510565162951636342e-01j)  (-5.358267949790028739e-01-8.443279255020229579e-01j)  (-9.921147013144885340e-01-1.253332335643023987e-01j)  (-7.289686274214181028e-01+6.845471059286972748e-01j)  (6.279051952931431757e-02+9.980267284282824392e-01j)  (8.090169943749579984e-01+5.877852522924779111e-01j)  (9.685831611286420673e-01-2.486898871648585141e-01j)  (4.257792915650782661e-01-9.048270524660301239e-01j)  (-4.257792915650792653e-01-9.048270524660300129e-01j)  (-9.685831611286442877e-01-2.486898871648544063e-01j)  (-8.090169943749586645e-01+5.877852522924795764e-01j)  (-6.279051952931348490e-02+9.980267284282848816e-01j)  (7.289686274214233208e-01+6.845471059286959425e-01j)  (9.921147013144910876e-01-1.253332335643108641e-01j)  (5.358267949790043172e-01-8.443279255020270657e-01j)  (-3.090169943749537795e-01-9.510565162951667428e-01j)  (-9.297764858882667793e-01-3.681245526846796401e-01j)  (-8.763066800438772397e-01+4.817536741017217627e-01j)  (-1.873813145857263773e-01+9.822872507287042643e-01j)  (6.374239897487024020e-01+7.705132427757992453e-01j)
 (1.000000000000000000e+00+0.000000000000000000e+00j)  (5.358267949789967677e-01-8.443279255020154084e-01j)  (-4.257792915650730481e-01-9.048270524660201319e-01j)  (-9.921147013144788751e-01-1.253332335643042028e-01j)  (-6.374239897486905226e-01+7.705132427757904745e-01j)  (3.090169943749482284e-01+9.510565162951553075e-01j)  (9.685831611286332965e-01+2.486898871648551279e-01j)  (7.289686274214131068e-01-6.845471059286906135e-01j)  (-1.873813145857254892e-01-9.822872507286914967e-01j)  (-9.297764858882545669e-01-3.681245526846788074e-01j)  (-8.090169943749501158e-01+5.877852522924755796e-01j)  (6.279051952931412328e-02+9.980267284282754447e-01j)  (8.763066800438676918e-01+4.817536741017169888e-01j)  (8.763066800438678028e-01-4.817536741017177659e-01j)  (6.279051952931211100e-02-9.980267284282767770e-01j)  (-8.090169943749525583e-01-5.877852522924753575e-01j)  (-9.297764858882566763e-01+3.681245526846809168e-01j)  (-1.873813145857236573e-01+9.822872507286951604e-01j)  (7.289686274214164374e-01+6.845471059286931670e-01j)  (9.685831611286376264e-01-2.486898871648579035e-01j)  (3.090169943749504489e-01-9.510565162951603035e-01j)  (-6.374239897486951856e-01-7.705132427757948044e-01j)  (-9.921147013144856475e-01+1.253332335643072282e-01j)  (-4.257792915650764343e-01+9.048270524660271263e-01j)  (5.358267949790024298e-01+8.443279255020219587e-01j)  (1.000000000000009326e+00-2.572996239482642621e-15j)  (5.358267949790014306e-01-8.443279255020234020e-01j)  (-4.257792915650785437e-01-9.048270524660277925e-01j)  (-9.921147013144885340e-01-1.253332335643023987e-01j)  (-6.374239897486957407e-01+7.705132427757981350e-01j)  (3.090169943749531134e-01+9.510565162951634122e-01j)  (9.685831611286424003e-01+2.486898871648574594e-01j)  (7.289686274214189909e-01-6.845471059286979409e-01j)  (-1.873813145857298190e-01-9.822872507287001564e-01j)  (-9.297764858882647809e-01-3.681245526846785854e-01j)  (-8.090169943749586645e-01+5.877852522924795764e-01j)  (6.279051952931422043e-02+9.980267284282848816e-01j)  (8.763066800438761295e-01+4.817536741017205970e-01j)  (8.763066800438744641e-01-4.817536741017244273e-01j)  (6.279051952931012648e-02-9.980267284282862139e-01j)  (-8.090169943749583314e-01-5.877852522924830181e-01j)  (-9.297764858882654471e-01+3.681245526846833593e-01j)  (-1.873813145857263773e-01+9.822872507287042643e-01j)  (7.289686274214248751e-01+6.845471059286976079e-01j)  (9.685831611286458420e-01-2.486898871648626497e-01j)  (3.090169943749475068e-01-9.510565162951710727e-01j)  (-6.374239897487001816e-01-7.705132427758024649e-01j)  (-9.921147013144948623e-01+1.253332335643073947e-01j)  (-4.257792915650780441e-01+9.048270524660366743e-01j)  (5.358267949790094242e-01+8.443279255020282870e-01j)
 (1.000000000000000000e+00+0.000000000000000000e+00j)  (4.257792915650727150e-01-9.048270524660199099e-01j)  (-6.374239897486903006e-01-7.705132427757896973e-01j)  (-9.685831611286321863e-01+2.486898871648552389e-01j)  (-1.873813145857247120e-01+9.822872507286903865e-01j)  (8.090169943749492276e-01+5.877852522924740253e-01j)  (8.763066800438654713e-01-4.817536741017166002e-01j)  (-6.279051952931385960e-02-9.980267284282743345e-01j)  (-9.297764858882545669e-01-3.681245526846788074e-01j)  (-7.289686274214138839e-01+6.845471059286915017e-01j)  (3.090169943749492276e-01+9.510565162951574170e-01j)  (9.921147013144824278e-01+1.253332335643043138e-01j)  (5.358267949789985440e-01-8.443279255020196272e-01j)  (-5.358267949790008755e-01-8.443279255020188501e-01j)  (-9.921147013144835380e-01+1.253332335643054241e-01j)  (-3.090169943749500048e-01+9.510565162951593043e-01j)  (7.289686274214164374e-01+6.845471059286931670e-01j)  (9.297764858882577865e-01-3.681245526846811944e-01j)  (6.279051952931251346e-02-9.980267284282792195e-01j)  (-8.763066800438715775e-01-4.817536741017173219e-01j)  (-8.090169943749525583e-01+5.877852522924800205e-01j)  (1.873813145857260165e-01+9.822872507286972699e-01j)  (9.685831611286399578e-01+2.486898871648566267e-01j)  (6.374239897486949635e-01-7.705132427757972469e-01j)  (-4.257792915650785437e-01-9.048270524660277925e-01j)  (-1.000000000000010436e+00+2.450531559567908656e-15j)  (-4.257792915650744359e-01+9.048270524660307901e-01j)  (6.374239897486969619e-01+7.705132427757975799e-01j)  (9.685831611286420673e-01-2.486898871648585141e-01j)  (1.873813145857218532e-01-9.822872507287013777e-01j)  (-8.090169943749567771e-01-5.877852522924815748e-01j)  (-8.763066800438752413e-01+4.817536741017209301e-01j)  (6.279051952931422043e-02+9.980267284282848816e-01j)  (9.297764858882644479e-01+3.681245526846823601e-01j)  (7.289686274214208783e-01-6.845471059286993842e-01j)  (-3.090169943749537795e-01-9.510565162951667428e-01j)  (-9.921147013144929749e-01-1.253332335643034534e-01j)  (-5.358267949790019857e-01+8.443279255020298413e-01j)  (5.358267949790084250e-01+8.443279255020262886e-01j)  (9.921147013144933080e-01-1.253332335643109197e-01j)  (3.090169943749475068e-01-9.510565162951710727e-01j)  (-7.289686274214232098e-01-6.845471059287011606e-01j)  (-9.297764858882678896e-01+3.681245526846840255e-01j)  (-6.279051952931424818e-02+9.980267284282893225e-01j)  (8.763066800438800152e-01+4.817536741017232615e-01j)  (8.090169943749615511e-01-5.877852522924853496e-01j)  (-1.873813145857304019e-01-9.822872507287070398e-01j)  (-9.685831611286507270e-01-2.486898871648568488e-01j)  (-6.374239897486997375e-01+7.705132427758069058e-01j)  (4.257792915650852050e-01+9.048270524660361191e-01j)
